"","X","datahora","medio","Alcance","LIKES","rtas","cliks","comments","compartida","fecha","hora","datahoraposi","POSTID","datadate","FOTO","img_word","pro_spon","TEMA1","TEMA2","N_FOTOS","Grund","tokens"
"183",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"punkt"
"184",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"getroffen"
"185",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"ganz"
"186",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"normalen"
"187",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"menschen"
"188",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"leben"
"189",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"gestern"
"190",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"heute"
"191",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"morgen"
"192",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"ganz"
"193",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"normalen"
"194",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"ängsten"
"195",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"fehlern"
"196",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"sorgen"
"197",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"allzu"
"198",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"gern"
"199",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"belächelt"
"200",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"häufig"
"201",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"übersehen"
"202",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"geht"
"203",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"überhaupt"
"204",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"menschen"
"205",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"gehn"
"206",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"international"
"207",4,"2022-05-07T23:05:24","Publicación de Facebook",454,9,NA,9,0,0,"2022-05-07","23:05:24","2022-05-07 23:05:24","rgangene J","2022-05-07","menschenworter","inzwischen","gebastelt","Gesellschaft","Ephemeriden",1,NA,"committee"
